Age,Gender,Max_BPM,Avg_BPM,Resting_BPM,Calories_Burned,Exercise_Type,Fat_Percentage,Water_Intake (liters),BMI,Exercise_Duration_Seconds,Height_cm,Weight_kg,VO2Max,Distance_m,Temperature_C,Water_Intake_Liters
25.0,FEMALE,181.0,170.0,55.0,660.0,OTHER_INDOOR,,,23.24,3060.09,158.0,66.0,52.0,0.0,6,1.56
26.0,FEMALE,152.0,119.0,55.0,189.0,STRENGTH_TRAINING,,,23.24,1640.714,158.0,66.0,52.0,0.0,22,0.39
24.0,FEMALE,169.0,153.0,55.0,164.0,WALKING,,,23.24,1003.1,158.0,58.0,52.0,1234.5,13,0.39
25.0,FEMALE,183.0,163.0,55.0,363.0,OTHER_INDOOR,,,23.24,1800.667,158.0,66.0,52.0,0.0,1,0.86
23.0,FEMALE,182.0,164.0,55.0,348.0,TREADMILL_RUNNING,,,23.24,1967.723,158.0,58.0,52.0,4808.7998046875,2,0.82
26.0,FEMALE,169.0,156.0,55.0,430.0,TREADMILL_RUNNING,,,23.24,2485.964,158.0,59.0,52.0,4875.10009765625,30,1.27
24.0,FEMALE,189.0,176.0,55.0,612.0,TREADMILL_RUNNING,,,23.24,3105.6,158.0,58.0,52.0,6820.89990234375,5,1.44
26.0,FEMALE,163.0,151.0,55.0,1195.0,TREADMILL_RUNNING,,,23.24,7206.964,158.0,59.0,52.0,16768.599609375,18,3.1
25.0,FEMALE,158.0,123.0,55.0,334.0,STRENGTH_TRAINING,,,23.24,2822.09,158.0,66.0,52.0,0.0,0,0.63
25.0,FEMALE,181.0,166.0,55.0,407.0,FITNESS_STEP,,,23.24,1951.215,158.0,66.0,52.0,0.0,7,0.96
25.0,FEMALE,164.0,134.0,55.0,355.0,STRENGTH_TRAINING,,,23.24,2521.341,158.0,66.0,52.0,0.0,33,0.94
25.0,FEMALE,171.0,158.0,55.0,300.0,OTHER_INDOOR,,,23.24,1570.716,158.0,66.0,52.0,0.0,36,0.99
24.0,FEMALE,165.0,127.0,55.0,167.0,STRENGTH_TRAINING,,,23.24,1477.1,158.0,58.0,52.0,0.0,26,0.39
26.0,FEMALE,174.0,144.0,55.0,503.0,TREADMILL_RUNNING,,,23.24,3424.964,158.0,59.0,52.0,5953.2001953125,38,1.33
23.0,FEMALE,176.0,163.0,55.0,651.0,TREADMILL_RUNNING,,,23.24,3663.973,158.0,58.0,52.0,7157.60009765625,4,1.53
25.0,FEMALE,152.0,133.0,55.0,350.0,INDOOR_CYCLING,,,23.24,2328.715,158.0,66.0,52.0,0.0,16,0.91
25.0,FEMALE,179.0,159.0,55.0,529.0,FITNESS_STEP,,,23.24,2700.09,158.0,66.0,52.0,0.0,4,1.25
25.0,FEMALE,165.0,146.0,55.0,174.0,STRENGTH_TRAINING,,,23.24,1095.841,158.0,66.0,52.0,0.0,10,0.41
25.0,FEMALE,177.0,162.0,55.0,619.0,FITNESS_STEP,,,23.24,3047.215,158.0,66.0,52.0,0.0,38,2.04
24.0,FEMALE,137.0,127.0,55.0,36.0,OTHER_INDOOR,,,23.24,312.102,158.0,58.0,52.0,0.0,25,0.09
26.0,FEMALE,169.0,155.0,55.0,285.0,RUNNING,,,23.24,1688.093,158.0,59.0,52.0,4010.199951171875,37,0.94
23.0,FEMALE,176.0,164.0,55.0,566.0,RUNNING,,,23.24,3143.473,158.0,58.0,52.0,7008.2998046875,39,1.87
25.0,FEMALE,163.0,135.0,55.0,128.0,STRENGTH_TRAINING,,,23.24,899.34,158.0,66.0,52.0,0.0,22,0.27
26.0,FEMALE,144.0,115.0,55.0,145.0,STRENGTH_TRAINING,,,23.24,1510.59,158.0,59.0,52.0,0.0,31,0.34
26.0,FEMALE,183.0,168.0,55.0,523.0,TREADMILL_RUNNING,,,23.24,2465.588,158.0,66.0,52.0,5321.7998046875,25,1.36
26.0,FEMALE,169.0,142.0,55.0,467.0,TREADMILL_RUNNING,,,23.24,3230.713,158.0,59.0,52.0,5374.2998046875,32,1.38
25.0,FEMALE,164.0,138.0,55.0,399.0,STRENGTH_TRAINING,,,23.24,2756.84,158.0,66.0,52.0,0.0,32,1.18
26.0,FEMALE,158.0,149.0,55.0,102.0,FITNESS_STEP,,,23.24,600.213,158.0,66.0,52.0,0.0,0,0.24
25.0,FEMALE,180.0,165.0,55.0,261.0,FITNESS_STEP,,,23.24,1261.841,158.0,66.0,52.0,0.0,29,0.77
25.0,FEMALE,188.0,166.0,55.0,351.0,OTHER_INDOOR,,,23.24,1801.841,158.0,66.0,52.0,0.0,4,0.83
25.0,FEMALE,141.0,114.0,55.0,212.0,STRENGTH_TRAINING,,,23.24,2041.341,158.0,66.0,52.0,0.0,24,0.44
26.0,FEMALE,169.0,143.0,55.0,393.0,TREADMILL_RUNNING,,,23.24,2702.713,158.0,59.0,52.0,4533.5,32,1.16
25.0,FEMALE,155.0,123.0,55.0,343.0,STRENGTH_TRAINING,,,23.24,2866.343,158.0,66.0,52.0,0.0,5,0.65
25.0,FEMALE,171.0,143.0,55.0,132.0,STRENGTH_TRAINING,,,23.24,850.59,158.0,66.0,52.0,0.0,7,0.31
23.0,FEMALE,120.0,112.0,55.0,76.0,WALKING,,,23.24,778.222,158.0,58.0,52.0,1141.800048828125,0,0.18
25.0,FEMALE,176.0,162.0,55.0,340.0,FITNESS_STEP,,,23.24,1693.969,158.0,66.0,52.0,0.0,17,0.88
25.0,FEMALE,179.0,161.0,55.0,300.0,OTHER_INDOOR,,,23.24,1537.097,158.0,66.0,52.0,0.0,13,0.71
25.0,FEMALE,150.0,116.0,55.0,229.0,STRENGTH_TRAINING,,,23.24,2105.715,158.0,66.0,52.0,0.0,27,0.54
26.0,FEMALE,140.0,113.0,55.0,140.0,STRENGTH_TRAINING,,,23.24,1535.963,158.0,59.0,52.0,0.0,11,0.26
24.0,FEMALE,175.0,166.0,55.0,599.0,TREADMILL_RUNNING,,,23.24,3324.849,158.0,58.0,52.0,7262.89990234375,8,1.41
24.0,FEMALE,178.0,168.0,55.0,874.0,TREADMILL_RUNNING,,,23.24,4703.102,158.0,58.0,52.0,11348.5,4,2.06
25.0,FEMALE,158.0,130.0,55.0,396.0,STRENGTH_TRAINING,,,23.24,3009.091,158.0,66.0,52.0,0.0,26,0.93
24.0,FEMALE,180.0,163.0,55.0,529.0,TREADMILL_RUNNING,,,23.24,2976.222,158.0,58.0,52.0,6047.89990234375,19,1.37
25.0,FEMALE,170.0,158.0,55.0,201.0,FITNESS_STEP,,,23.24,1039.59,158.0,66.0,52.0,0.0,30,0.59
24.0,FEMALE,185.0,155.0,55.0,345.0,TREADMILL_RUNNING,,,23.24,2086.35,158.0,58.0,52.0,5341.2998046875,14,0.81
25.0,FEMALE,134.0,124.0,55.0,115.0,TREADMILL_RUNNING,,,23.24,847.091,158.0,66.0,52.0,872.5,37,0.38
24.0,FEMALE,181.0,169.0,55.0,222.0,TREADMILL_RUNNING,,,23.24,1201.976,158.0,58.0,52.0,2432.0,0,0.52
25.0,FEMALE,181.0,161.0,55.0,500.0,FITNESS_STEP,,,23.24,2495.34,158.0,66.0,52.0,0.0,33,1.65
25.0,FEMALE,141.0,106.0,55.0,613.0,WALKING,,,23.24,6800.465,158.0,66.0,52.0,5217.2998046875,34,1.62
25.0,FEMALE,172.0,152.0,55.0,301.0,FITNESS_STEP,,,23.24,1649.214,158.0,66.0,52.0,0.0,2,0.71
24.0,FEMALE,182.0,167.0,55.0,499.0,TREADMILL_RUNNING,,,23.24,2748.6,158.0,58.0,52.0,6405.60009765625,7,1.18
26.0,FEMALE,175.0,152.0,55.0,206.0,RUNNING,,,23.24,1239.839,158.0,59.0,52.0,3126.89990234375,33,0.68
26.0,FEMALE,154.0,119.0,55.0,285.0,STRENGTH_TRAINING,,,23.24,2714.34,158.0,59.0,52.0,0.0,2,0.54
24.0,FEMALE,152.0,121.0,55.0,173.0,STRENGTH_TRAINING,,,23.24,1694.855,158.0,58.0,52.0,0.0,9,0.33
25.0,FEMALE,150.0,123.0,55.0,401.0,STRENGTH_TRAINING,,,23.24,3384.348,158.0,66.0,52.0,0.0,11,0.76
25.0,FEMALE,188.0,171.0,55.0,350.0,FITNESS_STEP,,,23.24,1698.716,158.0,66.0,52.0,0.0,24,0.91
25.0,FEMALE,168.0,130.0,55.0,264.0,STRENGTH_TRAINING,,,23.24,2007.216,158.0,66.0,52.0,0.0,6,0.5
26.0,FEMALE,167.0,140.0,55.0,128.0,INDOOR_CYCLING,,,23.24,841.215,158.0,66.0,52.0,0.0,37,0.42
26.0,FEMALE,139.0,115.0,55.0,173.0,STRENGTH_TRAINING,,,23.24,1842.838,158.0,59.0,52.0,0.0,9,0.33
26.0,FEMALE,158.0,123.0,55.0,236.0,STRENGTH_TRAINING,,,23.24,2139.214,158.0,59.0,52.0,0.0,31,0.56
25.0,FEMALE,182.0,171.0,55.0,500.0,FITNESS_STEP,,,23.24,2342.84,158.0,66.0,52.0,0.0,33,1.65
24.0,FEMALE,132.0,117.0,55.0,41.0,STRENGTH_TRAINING,,,23.24,434.477,158.0,58.0,52.0,0.0,2,0.1
25.0,FEMALE,186.0,165.0,55.0,330.0,FITNESS_STEP,,,23.24,1590.591,158.0,66.0,52.0,0.0,11,0.78
24.0,FEMALE,188.0,169.0,55.0,522.0,TREADMILL_RUNNING,,,23.24,2852.976,158.0,58.0,52.0,6343.7001953125,13,1.23
27.0,FEMALE,161.0,151.0,55.0,968.0,RUNNING,,,23.24,5832.713,158.0,59.0,52.0,13044.7998046875,37,3.19
25.0,FEMALE,163.0,131.0,55.0,323.0,STRENGTH_TRAINING,,,23.24,2450.341,158.0,66.0,52.0,0.0,28,0.76
24.0,FEMALE,157.0,129.0,55.0,325.0,STRENGTH_TRAINING,,,23.24,2800.603,158.0,58.0,52.0,0.0,3,0.61
23.0,FEMALE,158.0,143.0,55.0,262.0,INDOOR_CYCLING,,,23.24,1800.475,158.0,58.0,52.0,0.0,39,0.86
26.0,FEMALE,169.0,146.0,55.0,588.0,TREADMILL_RUNNING,,,23.24,3950.588,158.0,59.0,52.0,6527.0,24,1.52
26.0,FEMALE,158.0,145.0,55.0,200.0,OTHER_INDOOR,,,23.24,1208.088,158.0,66.0,52.0,0.0,24,0.52
25.0,FEMALE,172.0,138.0,55.0,204.0,STRENGTH_TRAINING,,,23.24,1445.842,158.0,66.0,52.0,0.0,17,0.42
24.0,FEMALE,167.0,142.0,55.0,202.0,STRENGTH_TRAINING,,,23.24,1466.352,158.0,58.0,52.0,0.0,34,0.67
25.0,FEMALE,144.0,126.0,55.0,88.0,STRENGTH_TRAINING,,,23.24,665.84,158.0,66.0,52.0,0.0,32,0.26
26.0,FEMALE,168.0,145.0,55.0,344.0,TREADMILL_RUNNING,,,23.24,2310.089,158.0,59.0,52.0,4200.2001953125,30,1.01
25.0,FEMALE,171.0,143.0,55.0,134.0,STRENGTH_TRAINING,,,23.24,900.715,158.0,66.0,52.0,0.0,35,0.44
25.0,FEMALE,189.0,172.0,55.0,281.0,FITNESS_STEP,,,23.24,1374.466,158.0,66.0,52.0,0.0,37,0.93
25.0,FEMALE,178.0,161.0,55.0,240.0,FITNESS_STEP,,,23.24,1200.464,158.0,66.0,52.0,0.0,24,0.62
23.0,FEMALE,182.0,167.0,55.0,624.0,RUNNING,,,23.24,3416.474,158.0,58.0,52.0,8005.89990234375,27,1.84
